-8.627337813377380371e-01,-2.844183444976806641e-01,8.879806399345397949e-01
-7.372196912765502930e-01,-2.391875088214874268e-01,8.919911980628967285e-01
-3.233375251293182373e-01,-1.210977137088775635e-01,8.271212577819824219e-01
3.050423562526702881e-01,-1.504817903041839600e-01,6.518641710281372070e-01
4.443998932838439941e-01,-3.203496634960174561e-01,2.888136506080627441e-01
5.100869536399841309e-01,-3.965055644512176514e-01,2.704868614673614502e-01
5.084590315818786621e-01,-3.655518591403961182e-01,2.081591188907623291e-01
3.129053413867950439e-01,-2.916494905948638916e-01,1.944526731967926025e-01
3.376936614513397217e-01,-1.564013361930847168e-01,-1.698412597179412842e-01
-7.322601228952407837e-02,3.333390504121780396e-02,-1.341381072998046875e-01
-1.978423297405242920e-01,2.843836247920989990e-01,-1.618052273988723755e-01
5.311664938926696777e-02,3.714521229267120361e-01,-6.866719573736190796e-02
1.604847311973571777e-01,4.011960625648498535e-01,2.997319959104061127e-02
1.509166657924652100e-01,3.896395266056060791e-01,7.166263461112976074e-02
1.115892529487609863e-01,3.607016801834106445e-01,8.992493152618408203e-02
-1.959962071850895882e-03,3.591550588607788086e-01,1.288364529609680176e-01
-5.378482490777969360e-02,3.173432648181915283e-01,1.339967399835586548e-01
-5.597091093659400940e-02,2.679709196090698242e-01,1.125229299068450928e-01
-4.570406302809715271e-02,2.132823765277862549e-01,7.769780606031417847e-02
-2.488063834607601166e-02,1.439011991024017334e-01,4.470855742692947388e-02
-2.381550893187522888e-02,9.488977491855621338e-02,3.244328126311302185e-02
-2.258338406682014465e-02,6.161268055438995361e-02,2.064483053982257843e-02
-1.765481941401958466e-02,3.579590097069740295e-02,1.769959926605224609e-02
-8.678456768393516541e-03,2.092226035892963409e-02,2.225841954350471497e-02
-1.818654942326247692e-03,9.146263822913169861e-03,2.711590938270092010e-02
-7.320939330384135246e-04,4.999961238354444504e-03,3.050426766276359558e-02
1.211411133408546448e-02,3.023883886635303497e-02,2.818734571337699890e-02
7.264575920999050140e-03,3.895211592316627502e-02,2.742988057434558868e-02
-3.320160321891307831e-03,5.168018490076065063e-02,2.834826894104480743e-02
-1.252456801012158394e-03,6.202332675457000732e-02,3.074341453611850739e-02
2.137061674147844315e-03,6.867054849863052368e-02,3.525038808584213257e-02
2.026615664362907410e-02,7.627315074205398560e-02,3.192549571394920349e-02
1.721824333071708679e-02,7.449220865964889526e-02,1.179285813122987747e-02
1.108994334936141968e-02,6.971146911382675171e-02,-4.718179348856210709e-03
-5.192077159881591797e-02,7.739230245351791382e-02,1.026006042957305908e-01
-1.201686635613441467e-01,2.166060544550418854e-02,1.797809600830078125e-01
-9.257981181144714355e-02,2.098225429654121399e-02,2.262247949838638306e-01
7.257631979882717133e-03,3.927769139409065247e-02,2.665390968322753906e-01
5.713689699769020081e-02,5.110348761081695557e-02,3.012588322162628174e-01
6.453921645879745483e-02,6.309170275926589966e-02,3.501430749893188477e-01
6.307634711265563965e-02,6.309550255537033081e-02,3.867544531822204590e-01
4.849565029144287109e-02,6.062816455960273743e-02,3.952484726905822754e-01
6.637654732912778854e-03,5.157113820314407349e-02,4.052836596965789795e-01
-2.911387011408805847e-02,5.918621271848678589e-02,4.218955338001251221e-01
-5.440345034003257751e-02,6.509732455015182495e-02,4.543521404266357422e-01
-9.213729947805404663e-02,5.514131113886833191e-02,5.399500131607055664e-01
-7.262106984853744507e-02,4.825601354241371155e-02,5.865436792373657227e-01
-7.555118203163146973e-02,5.788166075944900513e-02,5.939747095108032227e-01
-8.032367378473281860e-02,8.210474997758865356e-02,5.978666543960571289e-01
-6.632284820079803467e-02,8.855823427438735962e-02,6.468869447708129883e-01
-4.099958762526512146e-02,1.376934051513671875e-01,6.839017868041992188e-01
5.172087345272302628e-03,1.737065017223358154e-01,7.134930491447448730e-01
2.014145441353321075e-02,2.117450684309005737e-01,7.133182287216186523e-01
2.592105045914649963e-02,2.227376997470855713e-01,7.233034968376159668e-01
2.252141200006008148e-02,1.775494664907455444e-01,7.118319869041442871e-01
-2.071218565106391907e-02,1.202166229486465454e-01,7.073352336883544922e-01
-9.314782172441482544e-02,9.374928474426269531e-02,6.798695325851440430e-01
-8.711262047290802002e-02,1.199298575520515442e-01,6.239975690841674805e-01
-2.740482054650783539e-02,2.630984485149383545e-01,5.281150937080383301e-01
-3.908487036824226379e-02,4.608833491802215576e-01,2.754070162773132324e-01
-1.481323987245559692e-01,5.810005068778991699e-01,-2.591651082038879395e-01
-1.445473879575729370e-01,6.303614377975463867e-01,-4.948575198650360107e-01
1.765194088220596313e-01,3.389154970645904541e-01,-7.564736008644104004e-01
3.148216605186462402e-01,-2.384148836135864258e-01,-8.419314026832580566e-01
-1.670836955308914185e-01,-3.981878161430358887e-01,-8.859918117523193359e-01
-2.429664433002471924e-01,-5.438488721847534180e-01,-8.953608274459838867e-01
-1.417722180485725403e-02,-4.697551131248474121e-01,-8.889083862304687500e-01
8.155713230371475220e-02,-2.095301002264022827e-01,-8.779046535491943359e-01
8.158229291439056396e-02,-5.806417763233184814e-02,-9.012355208396911621e-01
8.338054269552230835e-02,-9.253863990306854248e-02,-9.261233806610107422e-01
7.239162176847457886e-02,-3.812534734606742859e-02,-9.470952749252319336e-01
1.526417490094900131e-02,5.214534327387809753e-02,-9.593137502670288086e-01
-1.055406555533409119e-01,6.401520967483520508e-02,-9.640610218048095703e-01
-2.333191484212875366e-01,-3.473565913736820221e-03,-9.613503813743591309e-01
-2.701835036277770996e-01,-1.120002418756484985e-01,-9.569312930107116699e-01
-2.812789678573608398e-01,-3.395596742630004883e-01,-9.566139578819274902e-01
-1.204739436507225037e-01,-4.571714699268341064e-01,-9.598775506019592285e-01
3.873821347951889038e-02,-5.181338787078857422e-01,-9.587997198104858398e-01
3.485176861286163330e-01,-5.547260046005249023e-01,-9.603278636932373047e-01
5.156633257865905762e-01,-5.806619524955749512e-01,-9.685766100883483887e-01
5.254274010658264160e-01,-6.616688966751098633e-01,-9.672448635101318359e-01
3.572843372821807861e-01,-6.358056068420410156e-01,-9.628546833992004395e-01
3.003874123096466064e-01,-6.425107121467590332e-01,-9.385452270507812500e-01
2.141164839267730713e-01,-5.545821189880371094e-01,-8.914503455162048340e-01
2.756480574607849121e-01,-2.096360921859741211e-01,-7.804130911827087402e-01
-3.953877091407775879e-02,6.489545106887817383e-02,-4.483940601348876953e-01
-3.350653350353240967e-01,2.352285832166671753e-01,-2.453073300421237946e-02
-4.433583915233612061e-01,3.595772087574005127e-01,-6.873024255037307739e-02
-5.733379125595092773e-01,6.040591001510620117e-01,5.768049880862236023e-02
2.494686543941497803e-01,5.738959312438964844e-01,1.155621483922004700e-01
4.262547194957733154e-01,7.682383656501770020e-01,-2.206681817770004272e-01
-6.625202298164367676e-02,4.545692801475524902e-01,-2.242499142885208130e-01
-8.037006855010986328e-02,2.028849422931671143e-01,-1.260444074869155884e-01
-4.294088110327720642e-02,6.929823756217956543e-02,8.295348286628723145e-02
7.110878359526395798e-03,-2.929045818746089935e-03,2.764705121517181396e-01
2.712085284292697906e-02,-3.851990029215812683e-02,4.757885932922363281e-01
9.912885725498199463e-02,-3.100337088108062744e-02,6.661295890808105469e-01
1.074436083436012268e-01,7.158796489238739014e-02,7.376833558082580566e-01
1.281983852386474609e-01,2.603534460067749023e-01,7.414351105690002441e-01
1.173652485013008118e-01,2.484070956707000732e-01,6.554267406463623047e-01
1.213127225637435913e-01,1.247396394610404968e-01,4.296968579292297363e-01
1.035425215959548950e-01,-1.348753459751605988e-02,1.258143782615661621e-01
4.718903079628944397e-02,-6.394690275192260742e-02,1.588924825191497803e-01
-5.568091943860054016e-02,-1.358848512172698975e-01,1.145058721303939819e-01
-5.523900315165519714e-02,-1.811895519495010376e-01,1.273580044507980347e-01
-6.607425212860107422e-02,-1.527826339006423950e-01,1.009613499045372009e-01
-8.984937518835067749e-02,-1.838755160570144653e-01,2.757073938846588135e-02
-5.615620315074920654e-02,-1.874587833881378174e-01,-1.913701370358467102e-02
-5.356588400900363922e-03,-2.188218086957931519e-01,-4.810034111142158508e-02
2.833789214491844177e-02,-2.006335109472274780e-01,-3.278081864118576050e-02
6.421654671430587769e-02,-1.274792551994323730e-01,-7.930708117783069611e-03
1.531268209218978882e-01,-6.151229515671730042e-02,-1.812676712870597839e-02
1.257635653018951416e-01,-9.361175447702407837e-02,-1.059751771390438080e-02
9.233251959085464478e-02,-1.179817393422126770e-01,-4.058517515659332275e-03
8.586353063583374023e-02,-7.817062735557556152e-02,1.609412953257560730e-02
4.800863936543464661e-02,-6.101071089506149292e-02,9.812159463763237000e-03
-4.611890017986297607e-02,-4.392265982460230589e-04,7.178779225796461105e-03
-8.772729337215423584e-02,5.495506897568702698e-02,-8.732633665204048157e-03
-1.423241049051284790e-01,8.442343026399612427e-02,-5.705831106752157211e-03
-1.217961683869361877e-01,5.781578272581100464e-02,-2.222636714577674866e-02
-5.027097091078758240e-02,9.288412402383983135e-04,-3.854985907673835754e-02
2.107587410137057304e-03,-2.933602035045623779e-02,-5.251884832978248596e-02
4.854707419872283936e-02,-1.795929856598377228e-02,-8.248659968376159668e-02
6.588214542716741562e-03,1.091661155223846436e-01,-7.497620582580566406e-02
-9.411481767892837524e-02,2.795610427856445312e-01,-7.973226904869079590e-02
-6.436980962753295898e-01,6.154038310050964355e-01,-2.298754826188087463e-02
-3.054230213165283203e-01,3.858217000961303711e-01,-5.947741121053695679e-02
1.028944477438926697e-01,9.709926694631576538e-02,2.207485735416412354e-01
2.030411809682846069e-01,2.412451617419719696e-02,4.110605120658874512e-01
2.176328301429748535e-01,2.190576121211051941e-02,4.746732115745544434e-01
2.069855928421020508e-01,1.738133281469345093e-02,5.066739916801452637e-01
1.831260472536087036e-01,-8.090393617749214172e-03,5.415062904357910156e-01
1.571377664804458618e-01,-7.330613583326339722e-02,5.726875662803649902e-01
1.529376208782196045e-01,-9.464266896247863770e-02,5.244715809822082520e-01
8.973668515682220459e-02,-7.653701305389404297e-02,4.291561543941497803e-01
3.150585293769836426e-02,-7.963747531175613403e-02,2.561318874359130859e-01
7.793894410133361816e-01,1.779081225395202637e-01,-8.979916572570800781e-01
2.734980583190917969e-01,-8.200730197131633759e-03,-6.809862852096557617e-01
4.412069320678710938e-01,-4.365103244781494141e-01,-7.453950643539428711e-01
-2.122563719749450684e-01,-5.480349063873291016e-01,-8.796703219413757324e-01
-4.095920026302337646e-01,-4.719650745391845703e-01,-9.020706415176391602e-01
-3.249726295471191406e-01,-1.118625700473785400e-01,-9.179816842079162598e-01
-4.404364228248596191e-01,-1.337215155363082886e-01,-9.481263756752014160e-01
-3.909184634685516357e-01,-4.190531969070434570e-01,-9.603530168533325195e-01
-4.045512974262237549e-01,-3.494364023208618164e-01,-9.517482519149780273e-01
-5.167058706283569336e-01,1.757255196571350098e-01,-9.666293859481811523e-01
-3.427488207817077637e-01,-4.073743522167205811e-01,-9.582822918891906738e-01
-2.424946725368499756e-01,-7.016385793685913086e-01,-9.692226648330688477e-01
-1.760473102331161499e-01,-7.830539941787719727e-01,-9.770969748497009277e-01
-1.795107573270797729e-01,-7.641360759735107422e-01,-9.788348674774169922e-01
-4.450618848204612732e-02,-7.267563343048095703e-01,-9.811357855796813965e-01
3.594939410686492920e-02,-7.096451520919799805e-01,-9.822968840599060059e-01
3.441847562789916992e-01,-6.845533251762390137e-01,-9.811116456985473633e-01
6.191824674606323242e-01,-7.491568326950073242e-01,-9.856842756271362305e-01
7.356687784194946289e-01,-8.193285465240478516e-01,-9.871829748153686523e-01
8.224034905433654785e-01,-8.812834024429321289e-01,-9.866199493408203125e-01
6.836091876029968262e-01,-1.690594106912612915e-01,-9.490773677825927734e-01
2.025706470012664795e-01,6.032234430313110352e-01,-8.322384953498840332e-01
-1.450889110565185547e-01,7.425088882446289062e-01,-8.501652479171752930e-01
-4.525900781154632568e-01,8.215844035148620605e-01,-3.301193714141845703e-01
-6.588982343673706055e-01,8.574168682098388672e-01,4.386544227600097656e-01
5.008887872099876404e-02,8.243577480316162109e-01,7.755178809165954590e-01
-3.501719236373901367e-01,5.588617324829101562e-01,1.938684880733489990e-01
-3.814207315444946289e-01,4.079017043113708496e-01,-8.103264123201370239e-02
-2.233479470014572144e-01,3.578113019466400146e-01,-2.039602585136890411e-02
-1.585110574960708618e-01,2.794165909290313721e-01,4.020025208592414856e-02
-1.108291074633598328e-01,2.035295367240905762e-01,1.805905252695083618e-01
-9.118749946355819702e-02,1.787593662738800049e-01,3.109710514545440674e-01
-7.773915678262710571e-02,1.875398606061935425e-01,4.458570778369903564e-01
-6.056219711899757385e-02,1.833396852016448975e-01,5.460153818130493164e-01
3.648426756262779236e-02,1.822337806224822998e-01,5.279026627540588379e-01
3.957793116569519043e-02,1.893623024225234985e-01,4.218584597110748291e-01
2.926647663116455078e-02,1.195768788456916809e-01,3.345304131507873535e-01
6.672669202089309692e-02,7.933969050645828247e-02,2.557660639286041260e-01
4.806794598698616028e-02,8.614953607320785522e-02,2.884750068187713623e-01
4.176175221800804138e-03,5.188127979636192322e-02,2.827033996582031250e-01
-9.689414873719215393e-03,4.675434902310371399e-02,2.719414532184600830e-01
-7.447186112403869629e-02,9.954888373613357544e-02,2.771419882774353027e-01
-3.600112348794937134e-02,5.726866796612739563e-02,2.351401895284652710e-01
-1.728052645921707153e-02,4.761157091706991196e-03,1.796679645776748657e-01
-5.422956310212612152e-03,-5.477892607450485229e-02,7.298139482736587524e-02
7.821340858936309814e-02,-1.356121748685836792e-01,-2.412181906402111053e-02
9.844947606325149536e-02,-1.891147345304489136e-01,-3.605090081691741943e-02
1.550506800413131714e-01,-2.149688601493835449e-01,-3.087733872234821320e-02
1.153339892625808716e-01,-1.307577937841415405e-01,6.034513562917709351e-02
7.596491277217864990e-02,-1.328469663858413696e-01,8.960185199975967407e-02
8.418419957160949707e-02,-1.305262595415115356e-01,8.844152837991714478e-02
9.569820761680603027e-02,-1.163306906819343567e-01,8.090056478977203369e-02
9.514509886503219604e-02,-1.224868223071098328e-01,9.445499628782272339e-02
8.623388409614562988e-02,-1.091898754239082336e-01,6.702829152345657349e-03
7.058341056108474731e-02,-1.038247719407081604e-01,-6.768210977315902710e-02
3.669647499918937683e-02,-9.058465808629989624e-02,-7.189911603927612305e-02
-2.679695747792720795e-02,-3.125402703881263733e-02,-4.161715507507324219e-02
-7.466316968202590942e-02,3.940829262137413025e-02,-5.043559893965721130e-02
-1.023586392402648926e-01,6.001770123839378357e-02,-1.251350045204162598e-01
-1.540942043066024780e-01,6.330883502960205078e-02,-1.222302466630935669e-01
-1.509235203266143799e-01,6.517814099788665771e-02,-1.028344705700874329e-01
-1.358471065759658813e-01,1.115814149379730225e-01,-7.769143581390380859e-02
-1.027238368988037109e-01,4.543026685714721680e-01,1.874022632837295532e-01
-1.510044783353805542e-01,1.230775788426399231e-01,3.304658532142639160e-01
3.141704201698303223e-02,-1.349169760942459106e-01,4.152917265892028809e-01
1.620872467756271362e-01,-1.560161709785461426e-01,4.670515656471252441e-01
2.042478322982788086e-01,-1.253904998302459717e-01,5.136364698410034180e-01
2.210347801446914673e-01,-9.695768356323242188e-02,5.584024786949157715e-01
1.783207207918167114e-01,-1.077920719981193542e-01,5.933823585510253906e-01
6.662300974130630493e-02,-1.113984733819961548e-01,6.241832375526428223e-01
6.920225173234939575e-02,-7.950013130903244019e-02,6.283775568008422852e-01
6.347292661666870117e-02,-5.954309925436973572e-02,6.133476495742797852e-01
6.345609575510025024e-02,-2.749023027718067169e-02,6.021699905395507812e-01
9.415139257907867432e-02,3.962806612253189087e-02,5.980589389801025391e-01
5.922963097691535950e-02,5.425107479095458984e-02,5.884426832199096680e-01
4.369993507862091064e-02,1.151644214987754822e-01,5.404238700866699219e-01
1.944322139024734497e-02,1.569579988718032837e-01,4.628612995147705078e-01
2.671704068779945374e-02,1.689347326755523682e-01,3.325043022632598877e-01
5.777682177722454071e-03,1.623046845197677612e-01,1.659252047538757324e-01
1.450478658080101013e-02,6.619178503751754761e-02,-9.247416257858276367e-02
-8.101360499858856201e-02,-3.615278378129005432e-02,-3.249519467353820801e-01
-5.377574637532234192e-02,-7.289465516805648804e-02,-4.338375627994537354e-01
-1.316624786704778671e-02,-5.346375331282615662e-02,-5.409680008888244629e-01
7.839008420705795288e-02,4.043190926313400269e-02,-6.114286184310913086e-01
1.253077685832977295e-01,1.500556170940399170e-01,-6.504068374633789062e-01
1.292869448661804199e-01,-7.087040543556213379e-01,-9.732381105422973633e-01
3.041759431362152100e-01,-7.311324477195739746e-01,-9.850839376449584961e-01
-8.021132647991180420e-02,-7.340171337127685547e-01,-9.838851690292358398e-01
-2.420556247234344482e-01,-6.183553338050842285e-01,-9.899169206619262695e-01
-2.915368378162384033e-01,-1.010820120573043823e-01,-9.913495779037475586e-01
-2.294409871101379395e-01,-9.518377482891082764e-02,-9.910072088241577148e-01
-5.082334280014038086e-01,1.325392872095108032e-01,-9.872994422912597656e-01
-4.998931288719177246e-01,-1.903412938117980957e-01,-9.886807799339294434e-01
-5.694937705993652344e-01,-2.102575004100799561e-01,-9.862493872642517090e-01
-4.180237650871276855e-01,-4.467506110668182373e-01,-9.877337217330932617e-01
-2.737439274787902832e-01,-5.362027287483215332e-01,-9.913250803947448730e-01
-2.801508009433746338e-01,-6.870236992835998535e-01,-9.926563501358032227e-01
-1.888648048043251038e-02,-7.032219171524047852e-01,-9.913339018821716309e-01
3.433420062065124512e-01,-7.871720790863037109e-01,-9.920298457145690918e-01
4.418244063854217529e-01,-7.928732633590698242e-01,-9.932464361190795898e-01
7.435385584831237793e-01,-8.495864272117614746e-01,-9.951627850532531738e-01
8.853772282600402832e-01,-8.891437053680419922e-01,-9.962010383605957031e-01
9.191191792488098145e-01,-9.175689220428466797e-01,-9.967015981674194336e-01
7.323970198631286621e-01,-8.278246521949768066e-01,-9.938727021217346191e-01
2.290345132350921631e-01,4.178155958652496338e-01,-9.789598584175109863e-01
-2.310630083084106445e-01,6.743457317352294922e-01,-9.814450740814208984e-01
-5.631915330886840820e-01,7.675844430923461914e-01,-9.438280463218688965e-01
-5.901972651481628418e-01,9.576330780982971191e-01,9.645895361900329590e-01
-3.200142085552215576e-01,9.156184196472167969e-01,8.067696690559387207e-01
-3.760696053504943848e-01,8.096522092819213867e-01,3.484037816524505615e-01
-4.679637253284454346e-01,7.775686979293823242e-01,2.843511402606964111e-01
-3.532242476940155029e-01,7.158775329589843750e-01,2.973978221416473389e-01
-2.207003533840179443e-01,5.496808290481567383e-01,3.385452330112457275e-01
-1.528145074844360352e-01,3.593156337738037109e-01,3.637766540050506592e-01
-1.132106259465217590e-01,2.795222699642181396e-01,4.280268549919128418e-01
-5.505419522523880005e-02,2.388421893119812012e-01,4.635787308216094971e-01
-3.036703541874885559e-02,2.177270948886871338e-01,3.664812743663787842e-01
4.800972715020179749e-02,2.059998512268066406e-01,2.186714559793472290e-01
5.418749898672103882e-02,1.712091863155364990e-01,2.048261761665344238e-01
2.600164152681827545e-02,1.423365771770477295e-01,1.916002929210662842e-01
6.000046059489250183e-02,2.282847091555595398e-02,1.988093107938766479e-01
7.096058130264282227e-02,-5.728726089000701904e-02,2.425874918699264526e-01
7.812120765447616577e-02,-9.492583572864532471e-02,2.774330973625183105e-01
5.491882562637329102e-02,-6.562748551368713379e-02,3.131098747253417969e-01
5.938310548663139343e-02,-4.725365340709686279e-02,3.077603578567504883e-01
-1.152234897017478943e-02,1.555682346224784851e-02,3.134423792362213135e-01
-2.111906185746192932e-02,7.194916252046823502e-03,2.801077365875244141e-01
-4.323116689920425415e-02,-1.436828263103961945e-02,2.736109495162963867e-01
3.513528406620025635e-02,-1.112352088093757629e-01,1.722678095102310181e-01
1.216174140572547913e-01,-2.553177475929260254e-01,5.030851811170578003e-02
8.115534484386444092e-02,-2.914848029613494873e-01,-3.455299884080886841e-02
9.918450564146041870e-02,-2.183238118886947632e-01,-1.021352633833885193e-01
8.465824276208877563e-02,-1.558784097433090210e-01,-7.364169508218765259e-02
1.069149598479270935e-01,-1.469582915306091309e-01,-5.769039969891309738e-03
1.124910563230514526e-01,-1.640137284994125366e-01,8.976775407791137695e-02
6.229856237769126892e-02,-1.453421860933303833e-01,8.675887435674667358e-02
1.600996032357215881e-02,-1.107850149273872375e-01,1.280929595232009888e-01
3.996708430349826813e-03,-8.392188698053359985e-02,1.941134184598922729e-01
-4.605615139007568359e-02,-2.281696721911430359e-02,1.907794475555419922e-01
-1.271148025989532471e-01,4.008159413933753967e-02,6.437999010086059570e-02
-1.410006284713745117e-01,8.418033272027969360e-02,-7.320584356784820557e-02
-1.289628595113754272e-01,5.103381350636482239e-02,-1.174703836441040039e-01
1.458996236324310303e-01,8.821673691272735596e-02,1.121141985058784485e-01
3.440782129764556885e-01,2.038705497980117798e-01,5.677666664123535156e-01
1.255671232938766479e-01,1.105406880378723145e-01,7.413788437843322754e-01
5.675899609923362732e-02,-1.523930728435516357e-01,7.952860593795776367e-01
7.692527025938034058e-02,-1.872030794620513916e-01,7.903451919555664062e-01
8.991169184446334839e-02,-1.622159928083419800e-01,7.855525612831115723e-01
9.040403366088867188e-02,-1.480966657400131226e-01,7.599437832832336426e-01
8.708341419696807861e-02,-6.812675297260284424e-02,7.176178693771362305e-01
6.617539376020431519e-02,-3.174264449626207352e-03,6.722404360771179199e-01
2.702780254185199738e-02,2.558143995702266693e-02,6.141554117202758789e-01
5.224195308983325958e-03,3.599385917186737061e-02,5.052706003189086914e-01
3.801569342613220215e-02,5.262863263487815857e-02,3.128589391708374023e-01
8.905997872352600098e-02,6.038452684879302979e-02,1.363812983036041260e-01
7.322409749031066895e-02,6.774781644344329834e-02,-2.016294933855533600e-02
4.344007745385169983e-02,4.915388673543930054e-02,-2.021912336349487305e-01
3.914048522710800171e-02,8.170291036367416382e-02,-3.851837515830993652e-01
1.927923597395420074e-02,8.867491036653518677e-02,-5.886938571929931641e-01
6.813547760248184204e-02,-7.882295548915863037e-02,-7.487289905548095703e-01
8.008826524019241333e-02,-2.373708337545394897e-01,-8.803598284721374512e-01
1.152550801634788513e-02,-2.690791487693786621e-01,-9.711635708808898926e-01
-6.878054887056350708e-02,-2.851987183094024658e-01,-9.913538098335266113e-01
-1.724504232406616211e-01,-5.184994935989379883e-01,-9.950343370437622070e-01
2.483965456485748291e-02,-6.747314929962158203e-01,-9.943773746490478516e-01
1.641155928373336792e-01,-7.362624406814575195e-01,-9.906671047210693359e-01
3.805945441126823425e-02,-8.373904228210449219e-01,-9.892135858535766602e-01
1.914206892251968384e-01,-8.516537547111511230e-01,-9.910910129547119141e-01
-3.318496942520141602e-01,-5.043002367019653320e-01,-9.946420788764953613e-01
3.665618970990180969e-02,3.960766196250915527e-01,-9.921749234199523926e-01
-4.522036612033843994e-01,5.513453483581542969e-01,-9.948154687881469727e-01
-3.429351747035980225e-01,5.012533068656921387e-01,-9.952990412712097168e-01
-1.412308216094970703e-01,-2.642808556556701660e-01,-9.959052801132202148e-01
-2.643669545650482178e-01,-4.732018709182739258e-01,-9.964880943298339844e-01
-1.828719675540924072e-01,-5.541273355484008789e-01,-9.965650439262390137e-01
1.969249248504638672e-01,-7.197435498237609863e-01,-9.964855313301086426e-01
7.111834287643432617e-01,-8.860087990760803223e-01,-9.968755245208740234e-01
7.100577354431152344e-01,-9.109169244766235352e-01,-9.979058504104614258e-01
6.437488794326782227e-01,-9.440783858299255371e-01,-9.979301691055297852e-01
-1.271050423383712769e-01,-6.732224225997924805e-01,-9.935321807861328125e-01
-4.239063337445259094e-02,6.425457000732421875e-01,-9.856997132301330566e-01
-5.207906365394592285e-01,8.276888132095336914e-01,-8.960083723068237305e-01
-5.749022960662841797e-01,9.680418372154235840e-01,9.464650750160217285e-01
-1.811247318983078003e-01,9.513371586799621582e-01,8.401808142662048340e-01
-1.283300668001174927e-01,8.508026599884033203e-01,3.922899663448333740e-01
-4.071347117424011230e-01,8.186256885528564453e-01,2.947938442230224609e-01
-3.449702560901641846e-01,7.171005010604858398e-01,2.347675561904907227e-01
-2.461684793233871460e-01,5.378298759460449219e-01,2.243148833513259888e-01
-1.708166599273681641e-01,3.607542812824249268e-01,1.826078891754150391e-01
-8.317732065916061401e-02,1.822494715452194214e-01,1.896268129348754883e-01
-6.087868660688400269e-02,7.475927472114562988e-02,2.489746659994125366e-01
-3.705342113971710205e-02,5.426540970802307129e-02,3.803664445877075195e-01
-4.167793318629264832e-02,6.269292533397674561e-02,4.547444581985473633e-01
4.564225382637232542e-04,9.018252789974212646e-02,4.041623175144195557e-01
7.241879403591156006e-02,1.802861541509628296e-01,2.604091167449951172e-01
2.566384896636009216e-02,1.727056354284286499e-01,2.653020024299621582e-01
-2.249788492918014526e-03,1.306106299161911011e-01,2.996596693992614746e-01
